,Country,Code,Year,Deaths_Recorded,Income classifications (World Bank (2017)),Deaths_Recorded_2019,Year_2019
1713,Cyprus,CYP,2008,1288,High income,1535,2019
1714,Cyprus,CYP,2009,1297,High income,1535,2019
1715,Cyprus,CYP,2010,1286,High income,1535,2019
1716,Cyprus,CYP,2011,1270,High income,1535,2019
1717,Cyprus,CYP,2012,1277,High income,1535,2019
1718,Cyprus,CYP,2013,1306,High income,1535,2019
1719,Cyprus,CYP,2014,1345,High income,1535,2019
1720,Cyprus,CYP,2015,1386,High income,1535,2019
1721,Cyprus,CYP,2016,1403,High income,1535,2019
1722,Cyprus,CYP,2017,1423,Not categorized,1535,2019
1723,Cyprus,CYP,2018,1477,Not categorized,1535,2019
1724,Cyprus,CYP,2019,1535,Not categorized,1535,2019
1725,Cyprus,CYP,1987,,Upper-middle income,1535,2019
1726,Cyprus,CYP,1988,,High income,1535,2019
1727,Cyprus,CYP,1989,,High income,1535,2019
1728,Czechia,CZE,1990,29123,Not categorized,20716,2019
1729,Czechia,CZE,1991,27644,Not categorized,20716,2019
1730,Czechia,CZE,1992,27028,Lower-middle income,20716,2019
1731,Czechia,CZE,1993,25924,Lower-middle income,20716,2019
1732,Czechia,CZE,1994,25680,Upper-middle income,20716,2019
1733,Czechia,CZE,1995,25696,Upper-middle income,20716,2019
1734,Czechia,CZE,1996,24780,Upper-middle income,20716,2019
1735,Czechia,CZE,1997,24616,Upper-middle income,20716,2019
1736,Czechia,CZE,1998,23523,Upper-middle income,20716,2019
1737,Czechia,CZE,1999,23145,Upper-middle income,20716,2019
1738,Czechia,CZE,2000,22925,Upper-middle income,20716,2019
1739,Czechia,CZE,2001,22351,Upper-middle income,20716,2019
1740,Czechia,CZE,2002,22324,Upper-middle income,20716,2019
1741,Czechia,CZE,2003,22832,Upper-middle income,20716,2019
1742,Czechia,CZE,2004,22119,Upper-middle income,20716,2019
1743,Czechia,CZE,2005,21928,Upper-middle income,20716,2019
1744,Czechia,CZE,2006,21235,High income,20716,2019
1745,Czechia,CZE,2007,21219,High income,20716,2019
1746,Czechia,CZE,2008,21298,High income,20716,2019
1747,Czechia,CZE,2009,21191,High income,20716,2019
1748,Czechia,CZE,2010,21162,High income,20716,2019
1749,Czechia,CZE,2011,21099,High income,20716,2019
1750,Czechia,CZE,2012,20910,High income,20716,2019
1751,Czechia,CZE,2013,20750,High income,20716,2019
1752,Czechia,CZE,2014,20226,High income,20716,2019
1753,Czechia,CZE,2015,20408,High income,20716,2019
1754,Czechia,CZE,2016,20287,High income,20716,2019
1755,Czechia,CZE,2017,20439,Not categorized,20716,2019
1756,Czechia,CZE,2018,20770,Not categorized,20716,2019
1757,Czechia,CZE,2019,20716,Not categorized,20716,2019
1758,Czechia,CZE,1987,,Not categorized,20716,2019
1759,Czechia,CZE,1988,,Not categorized,20716,2019
1760,Czechia,CZE,1989,,Not categorized,20716,2019
1761,Czechoslovakia,OWID_CZS,1987,,Not categorized,,
1762,Czechoslovakia,OWID_CZS,1988,,Not categorized,,
1763,Czechoslovakia,OWID_CZS,1989,,Not categorized,,
1764,Czechoslovakia,OWID_CZS,1990,,Upper-middle income,,
1765,Czechoslovakia,OWID_CZS,1991,,Upper-middle income,,
1766,Czechoslovakia,OWID_CZS,1992,,Not categorized,,
1767,Czechoslovakia,OWID_CZS,1993,,Not categorized,,
1768,Czechoslovakia,OWID_CZS,1994,,Not categorized,,
1769,Czechoslovakia,OWID_CZS,1995,,Not categorized,,
1770,Czechoslovakia,OWID_CZS,1996,,Not categorized,,
1771,Czechoslovakia,OWID_CZS,1997,,Not categorized,,
1772,Czechoslovakia,OWID_CZS,1998,,Not categorized,,
1773,Czechoslovakia,OWID_CZS,1999,,Not categorized,,
1774,Czechoslovakia,OWID_CZS,2000,,Not categorized,,
1775,Czechoslovakia,OWID_CZS,2001,,Not categorized,,
1776,Czechoslovakia,OWID_CZS,2002,,Not categorized,,
1777,Czechoslovakia,OWID_CZS,2003,,Not categorized,,
1778,Czechoslovakia,OWID_CZS,2004,,Not categorized,,
1779,Czechoslovakia,OWID_CZS,2005,,Not categorized,,
1780,Czechoslovakia,OWID_CZS,2006,,Not categorized,,
1781,Czechoslovakia,OWID_CZS,2007,,Not categorized,,
1782,Czechoslovakia,OWID_CZS,2008,,Not categorized,,
1783,Czechoslovakia,OWID_CZS,2009,,Not categorized,,
1784,Czechoslovakia,OWID_CZS,2010,,Not categorized,,
1785,Czechoslovakia,OWID_CZS,2011,,Not categorized,,
1786,Czechoslovakia,OWID_CZS,2012,,Not categorized,,
1787,Czechoslovakia,OWID_CZS,2013,,Not categorized,,
1788,Czechoslovakia,OWID_CZS,2014,,Not categorized,,
1789,Czechoslovakia,OWID_CZS,2015,,Not categorized,,
1790,Czechoslovakia,OWID_CZS,2016,,Not categorized,,
1791,Democratic Republic of Congo,COD,1990,11791,Low income,15717,2019
1792,Democratic Republic of Congo,COD,1991,11879,Low income,15717,2019
1793,Democratic Republic of Congo,COD,1992,11901,Low income,15717,2019
1794,Democratic Republic of Congo,COD,1993,11822,Low income,15717,2019
1795,Democratic Republic of Congo,COD,1994,11934,Low income,15717,2019
1796,Democratic Republic of Congo,COD,1995,12146,Low income,15717,2019
1797,Democratic Republic of Congo,COD,1996,12441,Low income,15717,2019
1798,Democratic Republic of Congo,COD,1997,12250,Low income,15717,2019
1799,Democratic Republic of Congo,COD,1998,12300,Low income,15717,2019
1800,Democratic Republic of Congo,COD,1999,12302,Low income,15717,2019
1801,Democratic Republic of Congo,COD,2000,12364,Low income,15717,2019
1802,Democratic Republic of Congo,COD,2001,12394,Low income,15717,2019
1803,Democratic Republic of Congo,COD,2002,12209,Low income,15717,2019
1804,Democratic Republic of Congo,COD,2003,12425,Low income,15717,2019
1805,Democratic Republic of Congo,COD,2004,12286,Low income,15717,2019
1806,Democratic Republic of Congo,COD,2005,12142,Low income,15717,2019
1807,Democratic Republic of Congo,COD,2006,12245,Low income,15717,2019
1808,Democratic Republic of Congo,COD,2007,12350,Low income,15717,2019
1809,Democratic Republic of Congo,COD,2008,12642,Low income,15717,2019
1810,Democratic Republic of Congo,COD,2009,12831,Low income,15717,2019
1811,Democratic Republic of Congo,COD,2010,12972,Low income,15717,2019
1812,Democratic Republic of Congo,COD,2011,13277,Low income,15717,2019
1813,Democratic Republic of Congo,COD,2012,13554,Low income,15717,2019
1814,Democratic Republic of Congo,COD,2013,13720,Low income,15717,2019
1815,Democratic Republic of Congo,COD,2014,13949,Low income,15717,2019
1816,Democratic Republic of Congo,COD,2015,14081,Low income,15717,2019
1817,Democratic Republic of Congo,COD,2016,14330,Low income,15717,2019
1818,Democratic Republic of Congo,COD,2017,14675,Not categorized,15717,2019
1819,Democratic Republic of Congo,COD,2018,15217,Not categorized,15717,2019
1820,Democratic Republic of Congo,COD,2019,15717,Not categorized,15717,2019
1821,Democratic Republic of Congo,COD,1987,,Low income,15717,2019
1822,Democratic Republic of Congo,COD,1988,,Low income,15717,2019
1823,Democratic Republic of Congo,COD,1989,,Low income,15717,2019
1824,Denmark,DNK,1990,17462,High income,12728,2019
1825,Denmark,DNK,1991,17338,High income,12728,2019
1826,Denmark,DNK,1992,17458,High income,12728,2019
1827,Denmark,DNK,1993,17589,High income,12728,2019
1828,Denmark,DNK,1994,17612,High income,12728,2019
1829,Denmark,DNK,1995,17531,High income,12728,2019
1830,Denmark,DNK,1996,17141,High income,12728,2019
1831,Denmark,DNK,1997,16682,High income,12728,2019
1832,Denmark,DNK,1998,16202,High income,12728,2019
1833,Denmark,DNK,1999,16198,High income,12728,2019
1834,Denmark,DNK,2000,15697,High income,12728,2019
1835,Denmark,DNK,2001,15704,High income,12728,2019
1836,Denmark,DNK,2002,15623,High income,12728,2019
1837,Denmark,DNK,2003,15304,High income,12728,2019
1838,Denmark,DNK,2004,14931,High income,12728,2019
1839,Denmark,DNK,2005,14541,High income,12728,2019
1840,Denmark,DNK,2006,14442,High income,12728,2019
1841,Denmark,DNK,2007,14304,High income,12728,2019
1842,Denmark,DNK,2008,14049,High income,12728,2019
1843,Denmark,DNK,2009,13975,High income,12728,2019
1844,Denmark,DNK,2010,13753,High income,12728,2019
1845,Denmark,DNK,2011,13375,High income,12728,2019
1846,Denmark,DNK,2012,13148,High income,12728,2019
1847,Denmark,DNK,2013,12959,High income,12728,2019
1848,Denmark,DNK,2014,12683,High income,12728,2019
1849,Denmark,DNK,2015,12528,High income,12728,2019
1850,Denmark,DNK,2016,12554,High income,12728,2019
1851,Denmark,DNK,2017,12589,Not categorized,12728,2019
1852,Denmark,DNK,2018,12665,Not categorized,12728,2019
1853,Denmark,DNK,2019,12728,Not categorized,12728,2019
1854,Denmark,DNK,1987,,High income,12728,2019
1855,Denmark,DNK,1988,,High income,12728,2019
1856,Denmark,DNK,1989,,High income,12728,2019
1857,Djibouti,DJI,1990,142,Lower-middle income,491,2019
1858,Djibouti,DJI,1991,150,Lower-middle income,491,2019
1859,Djibouti,DJI,1992,161,Lower-middle income,491,2019
1860,Djibouti,DJI,1993,176,Lower-middle income,491,2019
1861,Djibouti,DJI,1994,183,Lower-middle income,491,2019
1862,Djibouti,DJI,1995,198,Lower-middle income,491,2019
1863,Djibouti,DJI,1996,208,Lower-middle income,491,2019
1864,Djibouti,DJI,1997,215,Lower-middle income,491,2019
1865,Djibouti,DJI,1998,228,Lower-middle income,491,2019
1866,Djibouti,DJI,1999,236,Lower-middle income,491,2019
1867,Djibouti,DJI,2000,245,Lower-middle income,491,2019
1868,Djibouti,DJI,2001,253,Lower-middle income,491,2019
1869,Djibouti,DJI,2002,261,Lower-middle income,491,2019
1870,Djibouti,DJI,2003,264,Lower-middle income,491,2019
1871,Djibouti,DJI,2004,280,Lower-middle income,491,2019
1872,Djibouti,DJI,2005,287,Lower-middle income,491,2019
1873,Djibouti,DJI,2006,294,Lower-middle income,491,2019
1874,Djibouti,DJI,2007,307,Lower-middle income,491,2019
1875,Djibouti,DJI,2008,318,Lower-middle income,491,2019
1876,Djibouti,DJI,2009,326,Lower-middle income,491,2019
1877,Djibouti,DJI,2010,340,Lower-middle income,491,2019
1878,Djibouti,DJI,2011,355,Lower-middle income,491,2019
1879,Djibouti,DJI,2012,369,Lower-middle income,491,2019
1880,Djibouti,DJI,2013,384,Lower-middle income,491,2019
1881,Djibouti,DJI,2014,393,Lower-middle income,491,2019
1882,Djibouti,DJI,2015,411,Lower-middle income,491,2019
1883,Djibouti,DJI,2016,426,Lower-middle income,491,2019
1884,Djibouti,DJI,2017,448,Not categorized,491,2019
1885,Djibouti,DJI,2018,470,Not categorized,491,2019
1886,Djibouti,DJI,2019,491,Not categorized,491,2019
1887,Djibouti,DJI,1987,,Not categorized,491,2019
1888,Djibouti,DJI,1988,,Not categorized,491,2019
1889,Djibouti,DJI,1989,,Not categorized,491,2019
1890,Dominica,DMA,1990,46,Lower-middle income,41,2019
1891,Dominica,DMA,1991,46,Lower-middle income,41,2019
1892,Dominica,DMA,1992,45,Lower-middle income,41,2019
1893,Dominica,DMA,1993,44,Lower-middle income,41,2019
1894,Dominica,DMA,1994,43,Lower-middle income,41,2019
1895,Dominica,DMA,1995,43,Lower-middle income,41,2019
1896,Dominica,DMA,1996,42,Lower-middle income,41,2019
1897,Dominica,DMA,1997,41,Lower-middle income,41,2019
1898,Dominica,DMA,1998,39,Lower-middle income,41,2019
1899,Dominica,DMA,1999,39,Upper-middle income,41,2019
1900,Dominica,DMA,2000,38,Upper-middle income,41,2019
1901,Dominica,DMA,2001,38,Upper-middle income,41,2019
1902,Dominica,DMA,2002,38,Upper-middle income,41,2019
1903,Dominica,DMA,2003,38,Upper-middle income,41,2019
1904,Dominica,DMA,2004,37,Upper-middle income,41,2019
1905,Dominica,DMA,2005,36,Upper-middle income,41,2019
1906,Dominica,DMA,2006,36,Upper-middle income,41,2019
1907,Dominica,DMA,2007,36,Upper-middle income,41,2019
1908,Dominica,DMA,2008,36,Upper-middle income,41,2019
1909,Dominica,DMA,2009,36,Upper-middle income,41,2019
1910,Dominica,DMA,2010,36,Upper-middle income,41,2019
1911,Dominica,DMA,2011,37,Upper-middle income,41,2019
1912,Dominica,DMA,2012,38,Upper-middle income,41,2019
1913,Dominica,DMA,2013,38,Upper-middle income,41,2019
1914,Dominica,DMA,2014,39,Upper-middle income,41,2019
1915,Dominica,DMA,2015,39,Upper-middle income,41,2019
1916,Dominica,DMA,2016,39,Upper-middle income,41,2019
1917,Dominica,DMA,2017,40,Not categorized,41,2019
1918,Dominica,DMA,2018,41,Not categorized,41,2019
1919,Dominica,DMA,2019,41,Not categorized,41,2019
1920,Dominica,DMA,1987,,Lower-middle income,41,2019
1921,Dominica,DMA,1988,,Lower-middle income,41,2019
1922,Dominica,DMA,1989,,Lower-middle income,41,2019
1923,Dominican Republic,DOM,1990,2634,Lower-middle income,8202,2019
1924,Dominican Republic,DOM,1991,2654,Lower-middle income,8202,2019
1925,Dominican Republic,DOM,1992,2675,Lower-middle income,8202,2019
1926,Dominican Republic,DOM,1993,2777,Lower-middle income,8202,2019
1927,Dominican Republic,DOM,1994,2838,Lower-middle income,8202,2019
1928,Dominican Republic,DOM,1995,2971,Lower-middle income,8202,2019
1929,Dominican Republic,DOM,1996,3204,Lower-middle income,8202,2019
1930,Dominican Republic,DOM,1997,3439,Lower-middle income,8202,2019
1931,Dominican Republic,DOM,1998,3629,Lower-middle income,8202,2019
1932,Dominican Republic,DOM,1999,3804,Lower-middle income,8202,2019
1933,Dominican Republic,DOM,2000,3878,Lower-middle income,8202,2019
1934,Dominican Republic,DOM,2001,4017,Lower-middle income,8202,2019
1935,Dominican Republic,DOM,2002,4215,Lower-middle income,8202,2019
1936,Dominican Republic,DOM,2003,4581,Lower-middle income,8202,2019
1937,Dominican Republic,DOM,2004,5030,Lower-middle income,8202,2019
1938,Dominican Republic,DOM,2005,5349,Lower-middle income,8202,2019
1939,Dominican Republic,DOM,2006,5605,Lower-middle income,8202,2019
1940,Dominican Republic,DOM,2007,5779,Lower-middle income,8202,2019
1941,Dominican Republic,DOM,2008,5939,Upper-middle income,8202,2019
1942,Dominican Republic,DOM,2009,6111,Upper-middle income,8202,2019
1943,Dominican Republic,DOM,2010,6250,Upper-middle income,8202,2019
1944,Dominican Republic,DOM,2011,6417,Upper-middle income,8202,2019
1945,Dominican Republic,DOM,2012,6847,Upper-middle income,8202,2019
1946,Dominican Republic,DOM,2013,7362,Upper-middle income,8202,2019
1947,Dominican Republic,DOM,2014,7758,Upper-middle income,8202,2019
1948,Dominican Republic,DOM,2015,8116,Upper-middle income,8202,2019
1949,Dominican Republic,DOM,2016,8262,Upper-middle income,8202,2019
1950,Dominican Republic,DOM,2017,8223,Not categorized,8202,2019
1951,Dominican Republic,DOM,2018,8200,Not categorized,8202,2019
1952,Dominican Republic,DOM,2019,8202,Not categorized,8202,2019
1953,Dominican Republic,DOM,1987,,Lower-middle income,8202,2019
1954,Dominican Republic,DOM,1988,,Lower-middle income,8202,2019
1955,Dominican Republic,DOM,1989,,Lower-middle income,8202,2019
1956,East Asia & Pacific (WB),,1990,2171939,Not categorized,3390912,2019
1957,East Asia & Pacific (WB),,1991,2233741,Not categorized,3390912,2019
1958,East Asia & Pacific (WB),,1992,2296723,Not categorized,3390912,2019
1959,East Asia & Pacific (WB),,1993,2353865,Not categorized,3390912,2019
1960,East Asia & Pacific (WB),,1994,2398763,Not categorized,3390912,2019
1961,East Asia & Pacific (WB),,1995,2451576,Not categorized,3390912,2019
1962,East Asia & Pacific (WB),,1996,2495697,Not categorized,3390912,2019
1963,East Asia & Pacific (WB),,1997,2527017,Not categorized,3390912,2019
1964,East Asia & Pacific (WB),,1998,2582957,Not categorized,3390912,2019
1965,East Asia & Pacific (WB),,1999,2654372,Not categorized,3390912,2019
1966,East Asia & Pacific (WB),,2000,2737235,Not categorized,3390912,2019
1967,East Asia & Pacific (WB),,2001,2784750,Not categorized,3390912,2019
1968,East Asia & Pacific (WB),,2002,2840559,Not categorized,3390912,2019
1969,East Asia & Pacific (WB),,2003,2892723,Not categorized,3390912,2019
1970,East Asia & Pacific (WB),,2004,2964684,Not categorized,3390912,2019
1971,East Asia & Pacific (WB),,2005,2985900,Not categorized,3390912,2019
1972,East Asia & Pacific (WB),,2006,2934068,Not categorized,3390912,2019
1973,East Asia & Pacific (WB),,2007,2925593,Not categorized,3390912,2019
1974,East Asia & Pacific (WB),,2008,2957854,Not categorized,3390912,2019
1975,East Asia & Pacific (WB),,2009,3001041,Not categorized,3390912,2019
1976,East Asia & Pacific (WB),,2010,3051963,Not categorized,3390912,2019
1977,East Asia & Pacific (WB),,2011,3079095,Not categorized,3390912,2019
1978,East Asia & Pacific (WB),,2012,3090433,Not categorized,3390912,2019
1979,East Asia & Pacific (WB),,2013,3096385,Not categorized,3390912,2019
1980,East Asia & Pacific (WB),,2014,3114183,Not categorized,3390912,2019
1981,East Asia & Pacific (WB),,2015,3141670,Not categorized,3390912,2019
1982,East Asia & Pacific (WB),,2016,3198750,Not categorized,3390912,2019
1983,East Asia & Pacific (WB),,2017,3243562,Not categorized,3390912,2019
1984,East Asia & Pacific (WB),,2018,3301346,Not categorized,3390912,2019
1985,East Asia & Pacific (WB),,2019,3390912,Not categorized,3390912,2019
1986,Eastern Mediterranean Region (WHO),,1990,237678,Not categorized,403946,2019
1987,Eastern Mediterranean Region (WHO),,1991,243967,Not categorized,403946,2019
1988,Eastern Mediterranean Region (WHO),,1992,250657,Not categorized,403946,2019
1989,Eastern Mediterranean Region (WHO),,1993,258777,Not categorized,403946,2019
1990,Eastern Mediterranean Region (WHO),,1994,266447,Not categorized,403946,2019
1991,Eastern Mediterranean Region (WHO),,1995,273580,Not categorized,403946,2019
1992,Eastern Mediterranean Region (WHO),,1996,278562,Not categorized,403946,2019
1993,Eastern Mediterranean Region (WHO),,1997,284867,Not categorized,403946,2019
1994,Eastern Mediterranean Region (WHO),,1998,288617,Not categorized,403946,2019
1995,Eastern Mediterranean Region (WHO),,1999,292938,Not categorized,403946,2019
1996,Eastern Mediterranean Region (WHO),,2000,295490,Not categorized,403946,2019
1997,Eastern Mediterranean Region (WHO),,2001,301097,Not categorized,403946,2019
1998,Eastern Mediterranean Region (WHO),,2002,306770,Not categorized,403946,2019
1999,Eastern Mediterranean Region (WHO),,2003,312902,Not categorized,403946,2019
2000,Eastern Mediterranean Region (WHO),,2004,316523,Not categorized,403946,2019
2001,Eastern Mediterranean Region (WHO),,2005,319625,Not categorized,403946,2019
2002,Eastern Mediterranean Region (WHO),,2006,323678,Not categorized,403946,2019
2003,Eastern Mediterranean Region (WHO),,2007,326815,Not categorized,403946,2019
2004,Eastern Mediterranean Region (WHO),,2008,332444,Not categorized,403946,2019
2005,Eastern Mediterranean Region (WHO),,2009,337430,Not categorized,403946,2019
2006,Eastern Mediterranean Region (WHO),,2010,341453,Not categorized,403946,2019
2007,Eastern Mediterranean Region (WHO),,2011,346452,Not categorized,403946,2019
2008,Eastern Mediterranean Region (WHO),,2012,352300,Not categorized,403946,2019
2009,Eastern Mediterranean Region (WHO),,2013,358936,Not categorized,403946,2019
2010,Eastern Mediterranean Region (WHO),,2014,365671,Not categorized,403946,2019
2011,Eastern Mediterranean Region (WHO),,2015,375515,Not categorized,403946,2019
2012,Eastern Mediterranean Region (WHO),,2016,382566,Not categorized,403946,2019
2013,Eastern Mediterranean Region (WHO),,2017,388902,Not categorized,403946,2019
2014,Eastern Mediterranean Region (WHO),,2018,396444,Not categorized,403946,2019
2015,Eastern Mediterranean Region (WHO),,2019,403946,Not categorized,403946,2019
2016,Ecuador,ECU,1990,3284,Lower-middle income,4804,2019
2017,Ecuador,ECU,1991,3579,Lower-middle income,4804,2019
2018,Ecuador,ECU,1992,3509,Lower-middle income,4804,2019
2019,Ecuador,ECU,1993,3450,Lower-middle income,4804,2019
2020,Ecuador,ECU,1994,3435,Lower-middle income,4804,2019
